		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001000011   73   67   74   71   73   67   63   61  2.997886 0.934490 SUCCESS  30
001000101   77   67   69   72   63   67   75   75  2.455519 0.963773 SUCCESS  31
001000111   74   77   58   73   79   66   66   62  5.957392 0.652005 SUCCESS  32
001001011   66   62   65   82   75   63   64   67  5.815295 0.667913 SUCCESS  33
001001101   68   77   76   69   75   75   69   64  2.359646 0.967955 SUCCESS  34
001001111   58   72   84   68   64   80   71   70  6.996929 0.536964 SUCCESS  35
001010011   73   67   54   74   72   68   69   65  5.218371 0.734002 SUCCESS  36
001010101   62   63   59   55   67   68   74   80  9.396377 0.309969 SUCCESS  37
001010111   69   64   66   77   72   74   60   75  3.749347 0.879001 SUCCESS  38
001011011   66   59   76   69   71   69   69   76  3.298516 0.914252 SUCCESS  39
001011101   77   76   64   79   68   68   61   63  5.130944 0.743493 SUCCESS  40
001011111   79   68   66   76   78   62   71   76  4.116974 0.846418 SUCCESS  41
001100101   60   72   62   70   82   64   65   50 12.167904 0.143868 SUCCESS  42
001100111   58   54   73   77   79   63   79   79 10.983074 0.202660 SUCCESS  43
001101011   69   70   67   78   76   73   72   74  1.666850 0.989579 SUCCESS  44
001101101   75   80   77   83   67   71   74   66  4.939541 0.764018 SUCCESS  45
001101111   68   67   77   76   78   65   75   68  2.906464 0.940089 SUCCESS  46
001110101   79   71   66   63   56   77   76   63  7.247111 0.510221 SUCCESS  47
001110111   64   58   70   74   79   53   73   75  9.158749 0.329082 SUCCESS  48
001111011   70   73   75   76   66   78   81   69  3.403405 0.906556 SUCCESS  49
001111101   88   83   78   73   69   75   86   74 11.180298 0.191691 SUCCESS  50
001111111   72   78   71   70   78   77   83   63  5.181620 0.738000 SUCCESS  51
010000011   75   72   78   60   64   66   82   61  6.984260 0.538332 SUCCESS  52
010000111   84   68   79   56   65   79   74   62  9.597368 0.294430 SUCCESS  53
010001011   69   76   71   75   57   60   73   64  5.923836 0.655763 SUCCESS  54
010001111   85   87   53   65   75   68   63   74 13.312330 0.101546 SUCCESS  55
010010011   72   70   76   67   73   83   68   67  3.211203 0.920413 SUCCESS  56
010010111   63   70   58   78   76   67   54   72  8.787127 0.360571 SUCCESS  57
010011011   77   72   63   67   68   80   68   71  3.148429 0.924700 SUCCESS  58
010011111   70   73   64   82   63   80   84   64  7.940478 0.439306 SUCCESS  59
010100011   68   76   75   75   80   79   74   73  3.478734 0.900834 SUCCESS  60
010100111   66   68   53   58   82   64   76   69 10.410804 0.237368 SUCCESS  61
010101011   67   61   68   69   63   70   73   67  2.943444 0.937856 SUCCESS  62
010101111   71   62   73   66   53   74   65   66  7.129895 0.522685 SUCCESS  63
010110011   70   77   70   60   71   75   82   62  5.506789 0.702288 SUCCESS  64
010110111   67   69   88   79   67   60   62   83 10.787105 0.214056 SUCCESS  65
010111011   75   66   69   66   77   68   75   57  4.688445 0.790297 SUCCESS  66
010111111   77   70   69   78   78   59   55   78  8.570500 0.379812 SUCCESS  67
011000111   57   75   80   68   75   68   73   76  5.231383 0.732584 SUCCESS  68
011001111   72   60   81   64   61   73   75   85  8.599833 0.377169 SUCCESS  69
011010111   76   64   64   76   75   73   63   78  4.116860 0.846429 SUCCESS  70
011011111   75   69   86   85   82   84   75   89 16.135217 0.040485 SUCCESS  71
011101111   66   58   70   72   79   69   73   71  3.857889 0.869712 SUCCESS  72
011111111   83   76   82   78   91   80   69   71 12.432582 0.132922 SUCCESS  73
100000000   73   59   78   55   64   83   64   68 10.139621 0.255363 SUCCESS  74
100010000   74   72   81   66   65   76   67   66  3.461500 0.902157 SUCCESS  75
100100000   93   72   68   65   65   64   82   58 13.220452 0.104486 SUCCESS  76
100101000   78   67   63   76   60   66   71   71  4.287719 0.830276 SUCCESS  77
100110000   78   93   83   64   75   74   68   60 13.045598 0.110290 SUCCESS  78
100111000   65   77   67   73  102   76   75   87 20.066807 0.010086 SUCCESS  79
101000000   72   65   71   72   73   67   64   66  1.820817 0.986021 SUCCESS  80
101000100   82   78   64   64   52   65   72   65 10.097847 0.258225 SUCCESS  81
101001000   69   75   69   80   65   77   66   56  6.174476 0.627695 SUCCESS  82
101001100   73   71   70   74   70   70   71   63  1.136467 0.997230 SUCCESS  83
101010000   83   70   71   62   83   62   68   79  7.723394 0.460946 SUCCESS  84
101010100   68   69   67   52   71   69   74   74  5.873731 0.661373 SUCCESS  85
101011000   62   70   71   65   65   98   67   66 13.479194 0.096391 SUCCESS  86
101011100   74   61   75   76   88   75   65   89 12.131609 0.145428 SUCCESS  87
101100000   74   66   71   62   87   94   77   67 14.101684 0.079153 SUCCESS  88
101100100   59   69   68   74   67   64   66   70  3.565362 0.894058 SUCCESS  89
101101000   82   71   61   66   64   76   83   68  6.934383 0.543729 SUCCESS  90
101101100   62   72   76   68   69   62   70   72  2.864348 0.942580 SUCCESS  91
101110000   68   81   68   74   60   64   64   81  6.470883 0.594639 SUCCESS  92
101110100   71   60   66   83   54   71   70   61  9.738780 0.283841 SUCCESS  93
101111000   56   61   64   68   64   73   69   55  9.809315 0.278665 SUCCESS  94
101111100   86   72   75   70   72   81   82   75  7.314907 0.503069 SUCCESS  95
110000000   76   56   81   57   66   91   71   69 14.243096 0.075645 SUCCESS  96
110000010   69   70   74   75   76   81   60   74  4.238071 0.835030 SUCCESS  97
110000100   73   75   67   72   66   68   61   64  3.081318 0.929151 SUCCESS  98
110001000   86   72   85   75   75   82   67   65  9.410187 0.308883 SUCCESS  99
110001010   56   69   60   67   81   73   70   76  7.151124 0.520419 SUCCESS 100
110010000   76   76   60   83   64   56   73   59 10.640557 0.222909 SUCCESS 101
110010010   69   53   74   66   65   70   69   76  6.094924 0.636600 SUCCESS 102
110010100   75   68   65   80   60   71   66   58  6.524868 0.588651 SUCCESS 103
110011000   73   87   88   66   73   75   72   75  9.188995 0.326604 SUCCESS 104
110011010   73   68   62   80   72   63   63   65  4.834423 0.775118 SUCCESS 105
110100000   82   77   65   81   73   64   72   60  6.880169 0.549615 SUCCESS 106
110100010   71   70   69   62   62   65   76   67  3.406829 0.906299 SUCCESS 107
110100100   68   72   56   74   76   72   75   58  6.545869 0.586324 SUCCESS 108
110101000   72   84   71   74   79   58   65   67  6.796623 0.558726 SUCCESS 109
110101010   73   67   76   66   67   71   73   61  2.693261 0.952109 SUCCESS 110
110101100   62   89   66   75   73   89   59   69 13.562969 0.093892 SUCCESS 111
110110000   74   69   68   64   71   71   66   63  2.204765 0.974082 SUCCESS 112
110110010   67   63   60   69   72   60   69   68  4.721430 0.786893 SUCCESS 113
110110100   75   76   59   76   69   66   80   70  4.713783 0.787683 SUCCESS 114
110111000   72   80   76   72   62   49   72   77 10.327714 0.242774 SUCCESS 115
110111010   69   71   71   74   64   57   78   65  4.897083 0.768517 SUCCESS 116
110111100   57   75   72   71   77   66   63   65  5.331136 0.721668 SUCCESS 117
111000000   59   69   82   54   74   80   56   70 12.623186 0.125489 SUCCESS 118
111000010   61   70   73   71   74   80   62   72  4.020759 0.855246 SUCCESS 119
111000100   73   79   69   80   97   85   65   64 16.497822 0.035784 SUCCESS 120
111000110   73   74   84   81   85   73   85   67 10.483165 0.232737 SUCCESS 121
111001000   65   71   57   65   57   57   73   63 10.264255 0.246966 SUCCESS 122
111001010   81   59   68   69   59   77   74   75  6.717185 0.567431 SUCCESS 123
111001100   74   77   86   81   79   73   80   69  7.966158 0.436783 SUCCESS 124
111010000   80   67   81   80   74   71   85   68  7.431667 0.490853 SUCCESS 125
111010010   76   79   56   83   66   79   85   60 12.728190 0.121550 SUCCESS 126
111010100   59   80   72   79   73   55   68   64  8.774801 0.361648 SUCCESS 127
111010110   78   81   65   76   75   74   55   75  7.481315 0.485700 SUCCESS 128
111011000   72   61   62   57   68   66   65   69  6.307442 0.612836 SUCCESS 129
111011010   70   83   69   67   77   63   73   66  4.300502 0.829045 SUCCESS 130
111011100   73   69   71   57   75   58   72   71  5.564884 0.695841 SUCCESS 131
111100000   59   75   77   74   83   77   61   75  7.406215 0.493505 SUCCESS 132
111100010   73   73   70   79   83   78   78   55  8.479078 0.388124 SUCCESS 133
111100100   70   78   76   68   58   65   57   76  7.330544 0.501425 SUCCESS 134
111100110   87   78   79   78   77   76   67   81  9.043131 0.338671 SUCCESS 135
111101000   66   81   79   77   74   68   89   72  8.541967 0.382394 SUCCESS 136
111101010   62   72   73   72   75   58   66   65  4.713326 0.787731 SUCCESS 137
111101100   75   64   73   65   61   65   74   71  3.532149 0.896680 SUCCESS 138
111101110   65   65   72   55   68   69   74   70  4.959514 0.761894 SUCCESS 139
111110000   56   63   78   84   74   81   55   84 15.257523 0.054327 SUCCESS 140
111110010   84   68   73   59   60   91   71   77 12.999487 0.111867 SUCCESS 141
111110100   67   76   74   78   79   77   91   74  9.189109 0.326595 SUCCESS 142
111110110   75   90   66   74   70   69   78   70  6.963944 0.540528 SUCCESS 143
111111000   73   68   71   98   82   75   70   89 17.958972 0.021536 SUCCESS 144
111111010   59   74   68   75   85   61   61   68  8.415848 0.393938 SUCCESS 145
111111100   89   80   86   98   73   82   77   85 25.715092 0.001175 FAILURE 146
111111110   83   76   82   78   91   80   69   71 12.432582 0.132922 SUCCESS 147

